|Ezili  |Ninja  |Alch   |Engi   |
|Mortar |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Ace    |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Sniper |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Glue   |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Ice    |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Tack   |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Bomb   |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Boomer |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Dart   |Super  |Alch   |Spact  |The Mochinator|HZELUTH|N
|Ezili  |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Ben    |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Church |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Pat    |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Obyn   |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Striker|Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Gwen   |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Quincy |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Glue   |Bucc   |Ace    |Engi   |frds|FZELUTC|N
|Glue   |Bucc   |Ace    |Village|frds|FZELUTC|N
|Glue   |Bucc   |Ace    |Druid  |frds|FZELUTC|N
|Glue   |Bucc   |Ace    |Ninja  |frds|FZELUTC|N
|Glue   |Bucc   |Ace    |Mortar |frds|FZELUTC|N
|Glue   |Sniper |Bucc   |Ace    |frds|FZELUTC|N
|Ice    |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Tack   |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Bomb   |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Boomer |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Dart   |Glue   |Bucc   |Ace    |frds|FZELUTC|N
|Obyn   |Sub    |Mortar |Village|Kyle Robinson|HZELUTL|N
|Ezili  |Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Ben    |Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Church |Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Pat    |Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Obyn   |Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Striker|Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Gwen   |Dart   |Ace    |Spact  |Agent51|PZELUXE|N
|Dart   |Ace    |Spact  |Engi   |Agent51|PZELUXE|N
|Dart   |Ace    |Spact  |Village|Agent51|PZELUXE|N
|Dart   |Ace    |Druid  |Spact  |Agent51|PZELUXE|N
|Dart   |Ace    |Alch   |Spact  |Agent51|PZELUXE|N
|Dart   |Ace    |Super  |Spact  |Agent51|PZELUXE|N
|Dart   |Sub    |Ace    |Spact  |Agent51|PZELUXE|N
|Dart   |Sniper |Ace    |Spact  |Agent51|PZELUXE|N
|Dart   |Glue   |Ace    |Spact  |Agent51|PZELUXE|N
|Dart   |Ice    |Ace    |Spact  |Agent51|PZELUXE|N
|Dart   |Bomb   |Ace    |Spact  |Agent51|PZELUXE|N
|Pat    |Glue   |Mortar |Ninja  |Anonymous|FZELUAT|N
|Ezili  |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Ben    |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Church |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Pat    |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Striker|Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Gwen   |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Bucc   |Mortar |Super  |Engi   |Urinetosh|YZELUBM|N
|Bucc   |Mortar |Super  |Village|Urinetosh|YZELUBM|N
|Bucc   |Mortar |Super  |Druid  |Urinetosh|YZELUBM|N
|Bucc   |Mortar |Super  |Ninja  |Urinetosh|YZELUBM|N
|Bucc   |Ace    |Mortar |Super  |Urinetosh|YZELUBM|N
|Tack   |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Bomb   |Bucc   |Mortar |Super  |Urinetosh|YZELUBM|N
|Glue   |Sub    |Mortar |Ninja  |DespacitoMage|LZELUDG|N
|Ezili  |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Ben    |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Church |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Pat    |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Striker|Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Gwen   |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Heli   |Super  |Druid  |Engi   |The Mochinator|XZELUPH|N
|Heli   |Super  |Druid  |Village|The Mochinator|XZELUPH|N
|Heli   |Super  |Druid  |Spact  |The Mochinator|XZELUPH|N
|Heli   |Mortar |Super  |Druid  |The Mochinator|XZELUPH|N
|Sniper |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Glue   |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Ice    |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Tack   |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Bomb   |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Boomer |Heli   |Super  |Druid  |The Mochinator|XZELUPH|N
|Ezili  |Ice    |Ace    |Heli   |The Line|CZELUUT|N
|Ice    |Ace    |Heli   |Engi   |The Line|CZELUUT|N
|Bomb   |Ice    |Ace    |Heli   |The Line|CZELUUT|N
|Quincy |Heli   |Village|Engi   |S2067|RZELUYD|N
|Quincy |Heli   |Spact  |Village|S2067|RZELUYD|N
|Quincy |Heli   |Druid  |Village|S2067|RZELUYD|N
|Quincy |Heli   |Mortar |Village|S2067|RZELUYD|N
|Quincy |Sniper |Heli   |Village|S2067|RZELUYD|N
|Quincy |Glue   |Heli   |Village|S2067|RZELUYD|N
|Quincy |Ice    |Heli   |Village|S2067|RZELUYD|N
|Quincy |Bomb   |Heli   |Village|S2067|RZELUYD|N
|Quincy |Dart   |Heli   |Village|S2067|RZELUYD|N
|Quincy |Heli   |Mortar |Engi   |TobiBloon439|PZELUYT|N
|Quincy |Heli   |Mortar |Spact  |TobiBloon439|PZELUYT|N
|Quincy |Heli   |Mortar |Druid  |TobiBloon439|PZELUYT|N
|Quincy |Heli   |Mortar |Ninja  |TobiBloon439|PZELUYT|N
|Quincy |Bucc   |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Quincy |Sniper |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Quincy |Glue   |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Quincy |Ice    |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Quincy |Tack   |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Quincy |Bomb   |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Quincy |Dart   |Heli   |Mortar |TobiBloon439|PZELUYT|N
|Ezili  |Heli   |Super  |Ninja  |Kholdstare|KZELULV|N
|Ben    |Heli   |Super  |Ninja  |Kholdstare|KZELULV|N
|Heli   |Super  |Ninja  |Engi   |Kholdstare|KZELULV|N
|Heli   |Super  |Ninja  |Spact  |Kholdstare|KZELULV|N
|Heli   |Mortar |Super  |Ninja  |Kholdstare|KZELULV|N
|Sniper |Heli   |Super  |Ninja  |Kholdstare|KZELULV|N
|Glue   |Heli   |Super  |Ninja  |Kholdstare|KZELULV|N
|Boomer |Heli   |Super  |Ninja  |Kholdstare|KZELULV|N
|Ben    |Boomer |Super  |Spact  |Topaz|HZELVKP|N
|Church |Boomer |Super  |Spact  |Topaz|HZELVKP|N
|Pat    |Boomer |Super  |Spact  |Topaz|HZELVKP|N
|Striker|Boomer |Super  |Spact  |Topaz|HZELVKP|N
|Boomer |Super  |Spact  |Engi   |Topaz|HZELVKP|N
|Boomer |Super  |Spact  |Village|Topaz|HZELVKP|N
|Boomer |Super  |Druid  |Spact  |Topaz|HZELVKP|N
|Boomer |Super  |Ninja  |Spact  |Topaz|HZELVKP|N
|Boomer |Sniper |Super  |Spact  |Topaz|HZELVKP|N
|Boomer |Glue   |Super  |Spact  |Topaz|HZELVKP|N
|Boomer |Ice    |Super  |Spact  |Topaz|HZELVKP|N
|Boomer |Tack   |Super  |Spact  |Topaz|HZELVKP|N
|Boomer |Bomb   |Super  |Spact  |Topaz|HZELVKP|N
|Ben    |Boomer |Heli   |Super  |The Mochinator|EZELVKL|N
|Church |Boomer |Heli   |Super  |The Mochinator|EZELVKL|N
|Pat    |Boomer |Heli   |Super  |The Mochinator|EZELVKL|N
|Striker|Boomer |Heli   |Super  |The Mochinator|EZELVKL|N
|Boomer |Heli   |Super  |Engi   |The Mochinator|EZELVKL|N
|Boomer |Sniper |Heli   |Super  |The Mochinator|EZELVKL|N
|Boomer |Glue   |Heli   |Super  |The Mochinator|EZELVKL|N
|Boomer |Ice    |Heli   |Super  |The Mochinator|EZELVKL|N
|Boomer |Tack   |Heli   |Super  |The Mochinator|EZELVKL|N
|Boomer |Bomb   |Heli   |Super  |The Mochinator|EZELVKL|N
|Gwen   |Ice    |Druid  |Village|RainbowDox|BZELVMO|N
|Ezili  |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Ben    |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Church |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Pat    |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Striker|Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Gwen   |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Tack   |Heli   |Mortar |Engi   |TobiBloon439|OZELVFS|N
|Tack   |Heli   |Mortar |Spact  |TobiBloon439|OZELVFS|N
|Tack   |Heli   |Mortar |Druid  |TobiBloon439|OZELVFS|N
|Tack   |Heli   |Mortar |Super  |TobiBloon439|OZELVFS|N
|Tack   |Bucc   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Tack   |Sniper |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Tack   |Glue   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Tack   |Ice    |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Bomb   |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Dart   |Tack   |Heli   |Mortar |TobiBloon439|OZELVFS|N
|Obyn   |Sub    |Druid  |Spact  |AngelBlades1|KZELVFP|N
|Quincy |Bomb   |Alch   |Spact  |Michael Volz|AZELVGY|N
|Ezili  |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Ben    |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Church |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Pat    |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Obyn   |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Striker|Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Gwen   |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Quincy |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Boomer |Ace    |Village|Engi   |PEZmaster2|VZELVHH|N
|Boomer |Ace    |Druid  |Village|PEZmaster2|VZELVHH|N
|Boomer |Ace    |Alch   |Village|PEZmaster2|VZELVHH|N
|Boomer |Ace    |Ninja  |Village|PEZmaster2|VZELVHH|N
|Boomer |Ace    |Super  |Village|PEZmaster2|VZELVHH|N
|Boomer |Bucc   |Ace    |Village|PEZmaster2|VZELVHH|N
|Boomer |Sniper |Ace    |Village|PEZmaster2|VZELVHH|N
|Boomer |Glue   |Ace    |Village|PEZmaster2|VZELVHH|N
|Boomer |Ice    |Ace    |Village|PEZmaster2|VZELVHH|N
|Boomer |Tack   |Ace    |Village|PEZmaster2|VZELVHH|N
|Boomer |Bomb   |Ace    |Village|PEZmaster2|VZELVHH|N
|Dart   |Boomer |Ace    |Village|PEZmaster2|VZELVHH|N
|Quincy |Tack   |Village|Engi   |the_op_boss|YZELVHY|N
|Quincy |Tack   |Spact  |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Druid  |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Alch   |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Mortar |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Ace    |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Sub    |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Sniper |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Glue   |Village|the_op_boss|YZELVHY|N
|Quincy |Tack   |Ice    |Village|the_op_boss|YZELVHY|N
|Quincy |Bomb   |Tack   |Village|the_op_boss|YZELVHY|N
|Quincy |Boomer |Tack   |Village|the_op_boss|YZELVHY|N
|Quincy |Dart   |Tack   |Village|the_op_boss|YZELVHY|N
|Pat    |Ace    |Alch   |Engi   |The Mochinator|DZELVUK|N
|Pat    |Ace    |Alch   |Village|The Mochinator|DZELVUK|N
|Pat    |Ace    |Alch   |Spact  |The Mochinator|DZELVUK|N
|Pat    |Ace    |Alch   |Druid  |The Mochinator|DZELVUK|N
|Pat    |Ace    |Super  |Alch   |The Mochinator|DZELVUK|N
|Pat    |Ace    |Mortar |Alch   |The Mochinator|DZELVUK|N
|Pat    |Sniper |Ace    |Alch   |The Mochinator|DZELVUK|N
|Pat    |Glue   |Ace    |Alch   |The Mochinator|DZELVUK|N
|Pat    |Tack   |Ace    |Alch   |The Mochinator|DZELVUK|N
|Pat    |Bomb   |Ace    |Alch   |The Mochinator|DZELVUK|N
|Pat    |Boomer |Ace    |Alch   |The Mochinator|DZELVUK|N
|Pat    |Dart   |Ace    |Alch   |The Mochinator|DZELVUK|N
|Ezili  |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Ben    |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Church |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Obyn   |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Striker|Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Gwen   |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Quincy |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Glue   |Ace    |Alch   |Engi   |Agent51|LZELVUD|N
|Glue   |Ace    |Alch   |Village|Agent51|LZELVUD|N
|Glue   |Ace    |Alch   |Spact  |Agent51|LZELVUD|N
|Glue   |Ace    |Alch   |Druid  |Agent51|LZELVUD|N
|Glue   |Ace    |Super  |Alch   |Agent51|LZELVUD|N
|Glue   |Ace    |Mortar |Alch   |Agent51|LZELVUD|N
|Glue   |Sniper |Ace    |Alch   |Agent51|LZELVUD|N
|Tack   |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Bomb   |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Boomer |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Dart   |Glue   |Ace    |Alch   |Agent51|LZELVUD|N
|Ezili  |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Ben    |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Church |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Obyn   |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Striker|Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Gwen   |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Ace    |Alch   |Spact  |Engi   |rigged|PZELVWO|N
|Ace    |Alch   |Spact  |Village|rigged|PZELVWO|N
|Ace    |Alch   |Druid  |Spact  |rigged|PZELVWO|N
|Ace    |Mortar |Alch   |Spact  |rigged|PZELVWO|N
|Sniper |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Bomb   |Ace    |Alch   |Spact  |rigged|PZELVWO|N
|Glue   |Sub    |Ace    |Mortar |DespacitoMage|YZELVTT|N
|Ezili  |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Ben    |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Church |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Pat    |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Obyn   |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Striker|Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Gwen   |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Quincy |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Bucc   |Mortar |Alch   |Engi   |UnLapiz|YZELVTP|N
|Bucc   |Mortar |Alch   |Village|UnLapiz|YZELVTP|N
|Bucc   |Mortar |Alch   |Druid  |UnLapiz|YZELVTP|N
|Sub    |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Sniper |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Glue   |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Ice    |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Tack   |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Bomb   |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Boomer |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Dart   |Bucc   |Mortar |Alch   |UnLapiz|YZELVTP|N
|Ben    |Dart   |Ace    |Super  |Urinetosh|CZELVXR|N
|Pat    |Dart   |Ace    |Super  |Urinetosh|CZELVXR|N
|Striker|Dart   |Ace    |Super  |Urinetosh|CZELVXR|N
|Dart   |Ace    |Super  |Engi   |Urinetosh|CZELVXR|N
|Dart   |Ace    |Super  |Village|Urinetosh|CZELVXR|N
|Dart   |Ace    |Super  |Druid  |Urinetosh|CZELVXR|N
|Dart   |Ace    |Super  |Alch   |Urinetosh|CZELVXR|N
|Dart   |Bucc   |Ace    |Super  |Urinetosh|CZELVXR|N
|Dart   |Sniper |Ace    |Super  |Urinetosh|CZELVXR|N
|Dart   |Glue   |Ace    |Super  |Urinetosh|CZELVXR|N
|Dart   |Ice    |Ace    |Super  |Urinetosh|CZELVXR|N
|Dart   |Tack   |Ace    |Super  |Urinetosh|CZELVXR|N
|Dart   |Bomb   |Ace    |Super  |Urinetosh|CZELVXR|N
|Ezili  |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Ben    |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Pat    |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Obyn   |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Striker|Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Gwen   |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Tack   |Wizard |Village|Engi   |PEZmaster2|EZELVXL|N
|Tack   |Wizard |Druid  |Village|PEZmaster2|EZELVXL|N
|Tack   |Wizard |Alch   |Village|PEZmaster2|EZELVXL|N
|Tack   |Sub    |Wizard |Village|PEZmaster2|EZELVXL|N
|Tack   |Sniper |Wizard |Village|PEZmaster2|EZELVXL|N
|Tack   |Ice    |Wizard |Village|PEZmaster2|EZELVXL|N
|Bomb   |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Boomer |Tack   |Wizard |Village|PEZmaster2|EZELVXL|N
|Gwen   |Heli   |Druid  |Village|RainbowDox|BZELVAB|N
|Ezili  |Sniper |Heli   |Village|killcrazy99|DZELVCH|N
|Ezili  |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Ben    |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Church |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Pat    |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Obyn   |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Striker|Dart   |Ace    |Village|Agent51|PZELVCY|N
|Gwen   |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Quincy |Dart   |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Ace    |Village|Engi   |Agent51|PZELVCY|N
|Dart   |Ace    |Druid  |Village|Agent51|PZELVCY|N
|Dart   |Ace    |Alch   |Village|Agent51|PZELVCY|N
|Dart   |Ace    |Ninja  |Village|Agent51|PZELVCY|N
|Dart   |Bucc   |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Sub    |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Sniper |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Glue   |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Ice    |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Tack   |Ace    |Village|Agent51|PZELVCY|N
|Dart   |Bomb   |Ace    |Village|Agent51|PZELVCY|N
|Ezili  |Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Ben    |Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Pat    |Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Obyn   |Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Striker|Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Gwen   |Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Quincy |Boomer |Wizard |Village|coolio1223|AZELVSX|N
|Boomer |Wizard |Village|Engi   |coolio1223|AZELVSX|N
|Boomer |Wizard |Alch   |Village|coolio1223|AZELVSX|N
|Boomer |Sniper |Wizard |Village|coolio1223|AZELVSX|N
|Boomer |Ice    |Wizard |Village|coolio1223|AZELVSX|N
|Boomer |Bomb   |Wizard |Village|coolio1223|AZELVSX|N
|Ezili  |Glue   |Sub    |Ace    |Gavo38322|SZELVDV|N
|Gwen   |Wizard |Druid  |Village|RainbowDox|PZELVDX|N
|Ezili  |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Ben    |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Church |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Obyn   |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Striker|Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Gwen   |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Quincy |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Boomer |Ace    |Alch   |Engi   |Topaz|MZELVRK|N
|Boomer |Ace    |Alch   |Druid  |Topaz|MZELVRK|N
|Boomer |Ace    |Super  |Alch   |Topaz|MZELVRK|N
|Boomer |Sniper |Ace    |Alch   |Topaz|MZELVRK|N
|Boomer |Tack   |Ace    |Alch   |Topaz|MZELVRK|N
|Boomer |Bomb   |Ace    |Alch   |Topaz|MZELVRK|N
|Dart   |Boomer |Ace    |Alch   |Topaz|MZELVRK|N
|Ezili  |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Ben    |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Church |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Pat    |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Obyn   |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Striker|Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Gwen   |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Quincy |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Sub    |Bucc   |Alch   |Engi   |UnLapiz|HZELWKF|N
|Sub    |Bucc   |Alch   |Village|UnLapiz|HZELWKF|N
|Sub    |Bucc   |Alch   |Druid  |UnLapiz|HZELWKF|N
|Sniper |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Glue   |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Ice    |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Tack   |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Bomb   |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Boomer |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Dart   |Sub    |Bucc   |Alch   |UnLapiz|HZELWKF|N
|Bomb   |Glue   |Bucc   |Village|Gavo38322|YZELWKG|N
|Ezili  |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Ben    |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Pat    |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Obyn   |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Striker|Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Gwen   |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Quincy |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Ice    |Sub    |Wizard |Engi   |The Line|OZELVOY|N
|Ice    |Sub    |Wizard |Village|The Line|OZELVOY|N
|Ice    |Sub    |Wizard |Druid  |The Line|OZELVOY|N
|Ice    |Sub    |Wizard |Alch   |The Line|OZELVOY|N
|Ice    |Sniper |Sub    |Wizard |The Line|OZELVOY|N
|Tack   |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Bomb   |Ice    |Sub    |Wizard |The Line|OZELVOY|N
|Dart   |Bomb   |Alch   |Spact  |Michael Volz|VZELWMV|N
|Ben    |Boomer |Sniper |Super  |Topaz|AZELWGP|N
|Church |Boomer |Sniper |Super  |Topaz|AZELWGP|N
|Pat    |Boomer |Sniper |Super  |Topaz|AZELWGP|N
|Striker|Boomer |Sniper |Super  |Topaz|AZELWGP|N
|Boomer |Sniper |Super  |Engi   |Topaz|AZELWGP|N
|Boomer |Sniper |Super  |Village|Topaz|AZELWGP|N
|Boomer |Sniper |Super  |Druid  |Topaz|AZELWGP|N
|Boomer |Sniper |Super  |Alch   |Topaz|AZELWGP|N
|Boomer |Sniper |Super  |Ninja  |Topaz|AZELWGP|N
|Boomer |Sniper |Mortar |Super  |Topaz|AZELWGP|N
|Boomer |Sniper |Ace    |Super  |Topaz|AZELWGP|N
|Boomer |Glue   |Sniper |Super  |Topaz|AZELWGP|N
|Boomer |Ice    |Sniper |Super  |Topaz|AZELWGP|N
|Boomer |Tack   |Sniper |Super  |Topaz|AZELWGP|N
|Boomer |Bomb   |Sniper |Super  |Topaz|AZELWGP|N
|Ezili  |Bucc   |Super  |Village|Agent51|UZELWUW|N
|Ben    |Bucc   |Super  |Village|Agent51|UZELWUW|N
|Church |Bucc   |Super  |Village|Agent51|UZELWUW|N
|Striker|Bucc   |Super  |Village|Agent51|UZELWUW|N
|Gwen   |Bucc   |Super  |Village|Agent51|UZELWUW|N
|Bucc   |Super  |Village|Engi   |Agent51|UZELWUW|N
|Bucc   |Super  |Druid  |Village|Agent51|UZELWUW|N
|Bucc   |Ace    |Super  |Village|Agent51|UZELWUW|N
|Bomb   |Bucc   |Super  |Village|Agent51|UZELWUW|N
|Dart   |Bucc   |Super  |Village|Agent51|UZELWUW|N
|Bomb   |Sub    |Alch   |Spact  |Michael Volz|TZELWVX|N
|Ezili  |Bucc   |Ace    |Village|Char|VZELWXV|N
|Ben    |Bucc   |Ace    |Village|Char|VZELWXV|N
|Church |Bucc   |Ace    |Village|Char|VZELWXV|N
|Obyn   |Bucc   |Ace    |Village|Char|VZELWXV|N
|Striker|Bucc   |Ace    |Village|Char|VZELWXV|N
|Gwen   |Bucc   |Ace    |Village|Char|VZELWXV|N
|Quincy |Bucc   |Ace    |Village|Char|VZELWXV|N
|Bucc   |Ace    |Village|Engi   |Char|VZELWXV|N
|Bucc   |Ace    |Druid  |Village|Char|VZELWXV|N
|Bucc   |Ace    |Ninja  |Village|Char|VZELWXV|N
|Bucc   |Ace    |Mortar |Village|Char|VZELWXV|N
|Sniper |Bucc   |Ace    |Village|Char|VZELWXV|N
|Ice    |Bucc   |Ace    |Village|Char|VZELWXV|N
